Date,AAPL,MSFT,SPY,TSLA
2023-12-12,-0.0006232804969082983,-0.00170969599533223,0.006641667000434252,0.008075077100473052
2023-12-13,-0.004805011476105275,-0.0052581824064468,-0.0022505169715164404,-0.022519211647355847
2023-12-14,-0.014651910621985523,0.014168742674445248,0.016949677135012838,-0.001990360395563783
2023-12-15,0.006265569630557664,0.003612501545435361,0.03128880808455237,0.011695749114345769
2023-12-18,-0.0007791759148076654,-0.009055404406004258,-0.015564463202575724,0.002534636358672231
2023-12-19,-0.007063507452843034,-0.013722537095976742,-0.005965728842425265,-0.010315480036143949
2023-12-20,0.017371416350725647,0.009316397569494506,0.0004202735868338263,0.01529944138890026
2023-12-21,0.001273683076476183,-0.008112842013282636,0.015731240772696574,0.005889100436846586
2023-12-22,-0.009872461543264564,-0.001403386780836082,-0.008256182533847571,-0.01332799730964336
2023-12-25,0.009761775475316415,0.019594166404701307,-0.013485675738191412,0.006129692366905708
2023-12-26,-0.006006425691218269,-0.004371253837646961,-0.005423939242388692,-0.008139907696798161
2023-12-27,0.00098521627944827,-0.007809501164110378,0.003204568257798388,-2.381094491369566e-06
2023-12-28,-0.0018894804686640974,-0.008575636620415978,-0.005267713305683328,0.008053912258257561
2023-12-29,0.005509171876243807,-0.009275552447985511,0.0014933230542922588,0.008013871233717891
2024-01-01,-0.016194052811213718,0.005933601923799351,-0.006126237589458468,0.006205986685931593
2024-01-02,-0.007132591565425169,-0.01754882100664519,-0.015775424378831625,0.0009808494666138198
2024-01-03,0.003097225017214819,-0.008543166251044086,0.006885924587773739,-0.016115200622689597
2024-01-04,-0.0001607979864731657,-0.011610161997624567,-0.0060183610780215925,0.0009739867131641402
2024-01-05,-0.008104133652839523,-0.0033455554422982536,0.010562928092144406,-0.005268918695231488
2024-01-08,0.00885692112065142,-0.01079706854657618,0.005798041779152828,0.014915686206579005
2024-01-09,-0.024216445001272895,-0.007468952554704767,0.006270721271805401,-0.0015304538604299267
2024-01-10,0.004211458733713088,-0.0055398518671582065,0.0013658978747289993,-0.0010567723539207949
2024-01-11,0.012177820616598074,0.0030442084330121314,0.0038760266207520217,-0.0036187696612246735
2024-01-12,-0.004376062240724935,-0.0038255818781962095,0.004444521423782969,-0.0037098448082026297
2024-01-15,0.003397748568964129,0.02125400798645439,0.009211247034316925,-0.0027602353216784115
2024-01-16,0.012512139221639448,-0.0035807537302155142,-0.01988124535177854,-0.00958086310917404
2024-01-17,-0.018207919210258557,-0.003015134840413087,0.000684183791895517,0.017264373122752828
2024-01-18,0.0037692737376416267,-0.0016910052880886426,0.008794055811834893,-0.02161135309007885
2024-01-19,0.0028561455810856592,0.008208651938869669,-0.014285862457798415,0.011937540432069292
2024-01-22,0.0038849640749441415,-0.0036528791390080125,0.006827818661062848,0.023206928578043958
2024-01-23,0.0023186625505849517,0.002982205863003361,-0.004093608995402441,-0.007998443694647918
2024-01-24,0.008803358165442457,-0.008060838259088671,0.0012156623721939247,-0.004276574467651166
2024-01-25,0.005289798257463918,0.003836621052869483,0.010875399442578993,-0.0046001639885474704
2024-01-26,-0.0021987493529337125,-0.009287637157823074,-0.003942932600761116,0.0042730049304485224
2024-01-29,0.00806988616645352,-0.008721653241776255,0.009196059201056603,0.01405637858804951
2024-01-30,0.004634349032237009,0.01926795812558066,-0.007237891991035731,-0.01194654703311417
2024-01-31,-0.017287202489042787,0.015460443114891831,0.007043656563540578,-5.5846709104550706e-05
2024-02-01,0.003299686263198203,-0.010754890472983765,0.024957519796168264,0.0017922118197522751
2024-02-02,0.001593947946048929,0.00775766623898692,0.005310092317367133,0.0027388402427913137
2024-02-05,-0.007404744554453118,0.005214683571359957,0.01932024496475034,0.013954200461549778
2024-02-06,0.016431866266393973,-0.004612156764311851,-0.009396048202585808,-0.0007578692009964814
2024-02-07,0.001057249122886946,0.011441915184709486,-0.016424646297148193,0.015795503194606136
2024-02-08,-0.0010800789857898943,-0.0037688106994742004,-0.009621043752601675,-0.016048566718657693
2024-02-09,0.008731705839619146,0.001233179671884039,-0.012399608997410539,-0.012450787720636161
2024-02-12,-0.0028578469929012823,0.01719021525289393,-0.002095913513636048,-0.014531429531181061
2024-02-13,-0.0019574306408594432,-0.002227235697476705,-0.026468866429415715,-4.294866517812212e-05
2024-02-14,-0.0018093453020867796,0.007462063648134183,0.018989560949453452,0.011765650295477574
2024-02-15,-0.0021888869055483057,-0.010565259087416703,0.026233598032498605,0.0010921843401448827
2024-02-16,0.0006392929191294621,0.00025874912889996726,0.0024808476076785494,-0.0009436041192394248
2024-02-19,-0.005236620068802362,-0.004968589412403921,0.00017246729784001615,-0.0049342477113376495
2024-02-20,-0.006628457826771643,0.0015643022769189683,-0.0020497721742085526,0.015539929885826887
2024-02-21,-0.02600969808393012,0.011415068519224619,0.01296085192497629,-0.020233902324081496
2024-02-22,-0.002926875940803488,-0.0032144086599579145,-0.013575116947178213,-0.007278166875908753
2024-02-23,-0.010605758454658288,0.018022704434236227,0.009856783931474612,0.013215550949941588
2024-02-26,0.007716720640432351,-0.010790517712172291,-0.004745202662797737,0.005393745612279181
2024-02-27,-0.011721278088919453,0.007629984301723881,-0.0019032539815813502,-0.003248208075495975
2024-02-28,0.0076095996820349145,0.004942633114860397,-0.0031096616581907993,0.012093298033642482
2024-02-29,-0.010310633275998973,0.006659356069442637,0.006431012579683837,-0.002595464393139903
2024-03-01,0.00376133022242118,-0.012011135763853029,0.00974027019206901,-0.0013490213644298903
2024-03-04,-0.004727230205190395,0.010990092258368894,-0.006543436905427592,-0.013584612963635596
2024-03-05,-0.015066291735239037,0.006560099513456397,-0.012304293524962831,0.018047941819843646
2024-03-06,-0.02031929407883722,0.017464563682900384,0.002610174672026184,-0.00046713111870392394
2024-03-07,-0.004949190868089497,0.0044913611435207085,0.00012365297575151634,0.011533018820165216
2024-03-08,0.0016422764866203966,0.002003017614618776,-0.0031361221221385587,-6.945623721067457e-05
2024-03-11,0.0035780176889205918,-0.016601683926566257,-0.01298185422105713,0.00793264094022715
2024-03-12,0.0022086543812794186,-0.0013398333635267913,0.0006843393306539316,0.0039758170536167104
2024-03-13,-0.004897596803093615,-0.007283047254023126,0.0024584525509768157,-0.00928372777615032
2024-03-14,0.004582527557144719,-0.016525836042378405,0.010791556373256437,0.00522597482413043
2024-03-15,0.0030602973431387566,0.01032690983945514,0.017154744444625766,0.010643700650181305
2024-03-18,-0.017908742313316454,-0.012295769667357015,-0.005748185776956788,0.0007609105021083378
2024-03-19,0.00567659020469123,-0.006757438131534656,0.002367667644770783,-0.0070538293235332256
2024-03-20,-0.005615178029919482,-0.013566610968482223,-0.008732332461109042,-0.013016846056163336
2024-03-21,-0.009258732529773326,0.011036417966078396,-0.00899398888831943,0.02682382064837391
2024-03-22,0.005433179008808893,0.002348361236948739,-0.008083577801812136,0.007503098794089913
2024-03-25,-0.00525637826237774,0.0017200981464536144,0.02610084538268795,-0.0004605989972464987
2024-03-26,0.01199273326285676,-0.006531764251258874,0.000150115095030383,0.0182080063563551
2024-03-27,-0.005769670577877674,0.018624485579969288,0.007577519354554755,-0.005124667758942677
2024-03-28,0.006824077390555209,0.0102255444962673,0.006718099622171965,-0.015202247198904565
2024-03-29,-0.006771371758248686,-0.0019751863555150474,-0.0002443342910004629,0.006706720975506781
2024-04-01,0.0022770100093325385,-0.012853443587101013,0.004301978510059632,0.006605857452838232
2024-04-02,0.006097904479310398,0.01130780725554622,0.00883922154548904,0.005091800792284367
2024-04-03,-0.00020165711458647025,-0.016109609335159914,0.004796182191325859,0.0025768768716311116
2024-04-04,0.0032157883719537345,-0.012267485758203094,-0.010310565404082624,0.011031528533329036
2024-04-05,0.0001044484614334496,0.007315006973726244,0.0007831837613046118,0.000797561394957452
2024-04-08,0.009882838059759978,-0.004660447282173739,0.0014612077694098335,-0.004122752887050425
2024-04-09,-0.003844962274323156,-0.002591721234686394,0.0027213377163371284,-0.004287486216634773
2024-04-10,0.013057561255735208,-0.00844607302219504,-0.0013687164416135904,-0.0038973105827417496
2024-04-11,0.01496977884353733,0.002465547765115746,0.010818445394686349,-0.01435560373036972
2024-04-12,0.0031705026586925883,0.00939630795623437,0.0013228398927542418,0.011154803750653513
2024-04-15,-0.0046728845010037216,0.014593474401855799,0.023488981236192502,-0.0031283856043965905
2024-04-16,-0.003955025214007719,0.01503384477117701,0.016295721457307125,-0.004728600271532683
2024-04-17,-0.003701868170958573,-0.002317846088605072,-0.01294450511034277,-0.008686519464841983
2024-04-18,-0.009541407667520678,-0.007177975651041285,0.00015315112613218822,0.0028421473253652076
2024-04-19,0.01600500492814077,-0.00948354040738791,0.010343223984765839,-0.0016398884422550897
2024-04-22,5.362903475670546e-06,0.007248194921666038,-0.010727220215622986,0.004324097461840506
2024-04-23,0.002164522082130561,0.005424512640081491,0.003391686439078181,0.025053001399108942
2024-04-24,-0.00587739984251316,-0.004809969550018176,-0.005731405264247643,-0.005054771191602546
2024-04-25,-0.005873871273065177,0.01239016531107552,0.01470504247989855,-0.005207462937494764
2024-04-26,-0.007823555731042287,0.00521415556386404,-0.005022230442809713,0.006829318177555109
2024-04-29,0.002529230208512997,-0.01465744114997232,0.015975052013300618,0.01845877673095522
2024-04-30,-0.005627886904843862,-0.0033770155993598414,0.00335865390724905,0.00384456789987025
2024-05-01,0.007085442726728305,0.020602045387663498,-0.001269472274940494,-0.0074829724453845375
2024-05-02,-0.013293192280145272,-0.006809300399419191,0.00016873027126202908,0.018445578635177876
2024-05-03,-0.004676112990361714,0.002737879516388985,0.00033577103927247927,0.012383932734480841
2024-05-06,0.025769324258736216,-0.004808687729203207,-0.004394394425182222,0.010941608770690722
2024-05-07,0.007318914896263115,0.018967073257360335,0.006339281853259639,-0.0030929209078705954
2024-05-08,0.006406548306923093,0.011587035805829078,0.00870482181197364,0.005572740311072978
2024-05-09,0.01116674689589154,0.012192955904456728,0.014321589910375273,0.006987098875896427
2024-05-10,-0.0011711808031685436,0.0019671368643332287,0.01256508966508357,-0.007669356709872361
2024-05-13,0.004186733088729012,-0.003433388123273607,0.0007874482293481748,0.013284518626072987
2024-05-14,0.0024109906801990334,0.0009643654815614882,-0.013098561409799193,0.007962535660272206
2024-05-15,0.006954841811410754,0.022132547233054602,-0.0025777823495300085,0.00269150327663939
2024-05-16,0.0029938368371075527,0.016274532797634744,-0.00045295532386952094,0.0032902152577033925
2024-05-17,0.006578965097165393,0.002366091231563581,-0.003964336145505282,0.002440899928983076
2024-05-20,0.011236317498597721,-0.009765152994110602,0.0018296967414687599,-0.006501208149391733
2024-05-21,0.012450466289248426,-0.014731869047837748,-0.005089218472715883,0.004272118750645209
2024-05-22,0.016155240292343404,-0.00015750261072987803,-0.0050519952669319836,0.0193115706944059
2024-05-23,-0.01398013900416244,-0.02148805956620082,0.0049001445005333235,-0.004520542243526111
2024-05-24,-0.009712328171307133,0.007583564472993534,0.0029380071377119884,-0.005140786307367284
2024-05-27,-0.012303043986708943,0.009224573282801447,0.0070020117795866095,-0.0004917586377938292
2024-05-28,0.01896636996047666,-0.010200847663261526,-0.014755251709247389,-0.006419080698812444
2024-05-29,4.4139836445021975e-05,0.0029333944932269183,-0.001912360578563299,0.004020553965142969
2024-05-30,-0.01201539424190444,0.014937646040732595,-0.00032151178392568805,0.011672958315881277
2024-05-31,0.003927253463777041,0.005067532191537839,0.00619767280232204,0.00497708560017315
2024-06-03,0.006927227598675438,0.013791525301324315,0.0024652116970147013,0.0075900375758851234
2024-06-04,-0.0003973569428722672,0.014901172154494728,-0.006263923020592697,0.018509404329108158
2024-06-05,9.842049355656589e-05,-0.013807751021180481,0.0017810441491078928,-0.006310516574748808
2024-06-06,0.008906435489887241,-0.00602623979302391,-0.003961834332147798,-0.01839540730945531
2024-06-07,-0.004023063192490767,-0.023738793266289568,-0.015339028234857232,0.008104146561442973
2024-06-10,0.008358001586508323,0.004754575617849647,-0.009169761431292129,2.2886438580201464e-05
2024-06-11,0.00046397460909431597,-0.011083646891925427,0.015533983017671506,0.009273622905756715
2024-06-12,-0.0017096417382966396,0.0007688583899453078,0.002583828079475525,-0.019917348684242907
2024-06-13,-0.001971773825205969,-0.006319842479977985,-0.009516200098949155,-0.002311002928859549
2024-06-14,0.018476865268495228,0.006908428612670098,-0.005211789897827968,0.006225827813561586
2024-06-17,0.014493554365860022,0.00974633682912769,0.0010963036992017413,-0.005969367777055739
2024-06-18,0.007482233136135899,0.004434853854217496,0.009451932200277324,0.006851718016819695
